@RELATION	text2arff

%This file is generated by Text2arff V.5. Text2arff tool was developed by Naturel Language Processing
%group of Yıldız Technical University Computer Engineering Department.
%Look for www.kemik.yildiz.edu.tr for more information.

@ATTRIBUTE	COUNT_CUMLE	REAL
@ATTRIBUTE	COUNT_KELIME	REAL
@ATTRIBUTE	COUNT_HARF	REAL
@ATTRIBUTE	COUNT_DEVRIK_CUMLE	REAL
@ATTRIBUTE	COUNT_EK	REAL
@ATTRIBUTE	COUNT_UC_NOKTA	REAL
@ATTRIBUTE	COUNT_NOKTA	REAL
@ATTRIBUTE	COUNT_SORU_ISARETI	REAL
@ATTRIBUTE	COUNT_UNLEM	REAL
@ATTRIBUTE	COUNT_BOSLUK	REAL
@ATTRIBUTE	COUNT_VIRGUL	REAL
@ATTRIBUTE	COUNT_NOLTALI_VIRGUL	REAL
@ATTRIBUTE	COUNT_IKI_NOKTA	REAL
@ATTRIBUTE	COUNT_TIRNAK	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_KELIME	REAL
@ATTRIBUTE	COUNT_CUMLE_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_EK	REAL
@ATTRIBUTE	COUNT_KELIME_BASINA_HARF	REAL
@ATTRIBUTE	class	{0,1,}

@DATA
1.0, 3.0, 26.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 8.667, 1
1.0, 6.0, 55.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 2.0, 6.0, 7.0, 1.167, 9.167, 1
1.0, 4.0, 35.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 4.0, 1.0, 0.25, 8.75, 1
1.0, 7.0, 43.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.429, 6.143, 1
1.0, 4.0, 28.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 1.0, 0.25, 7.0, 1
1.0, 5.0, 40.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 2.0, 5.0, 1.0, 0.2, 8.0, 1
1.0, 6.0, 39.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 6.0, 1.0, 0.0, 0.0, 2.0, 6.0, 3.0, 0.5, 6.5, 1
1.0, 2.0, 16.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.5, 8.0, 1
1.0, 11.0, 70.0, 0.0, 6.0, 0.0, 1.0, 0.0, 1.0, 10.0, 0.0, 0.0, 0.0, 1.0, 11.0, 6.0, 0.545, 6.364, 1
1.0, 8.0, 54.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 4.0, 0.5, 6.75, 1
1.0, 5.0, 44.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 0.2, 8.8, 1
1.0, 6.0, 36.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 3.0, 0.5, 6.0, 1
1.0, 7.0, 56.0, 0.0, 5.0, 1.0, 3.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 0.714, 8.0, 1
1.0, 7.0, 43.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 7.0, 4.0, 0.571, 6.143, 1
1.0, 9.0, 61.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 0.0, 0.0, 9.0, 4.0, 0.444, 6.778, 1
1.0, 5.0, 34.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.4, 6.8, 1
1.0, 6.0, 43.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 1.0, 0.167, 7.167, 1
1.0, 8.0, 73.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 2.0, 8.0, 6.0, 0.75, 9.125, 1
1.0, 4.0, 36.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.5, 9.0, 1
1.0, 8.0, 63.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 8.0, 4.0, 0.5, 7.875, 1
1.0, 7.0, 42.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 3.0, 0.429, 6.0, 1
2.0, 7.0, 59.0, 0.0, 6.0, 1.0, 3.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 3.5, 3.0, 0.857, 8.429, 1
1.0, 5.0, 38.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.2, 7.6, 1
1.0, 6.0, 48.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 1.0, 8.0, 1
1.0, 5.0, 43.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 6.0, 1.2, 8.6, 1
1.0, 6.0, 57.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 2.0, 6.0, 8.0, 1.333, 9.5, 1
1.0, 11.0, 80.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 0.636, 7.273, 1
1.0, 4.0, 38.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 1.0, 4.0, 2.0, 0.5, 9.5, 1
1.0, 6.0, 44.0, 0.0, 4.0, 0.0, 0.0, 1.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 0.667, 7.333, 1
1.0, 2.0, 18.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 1.0, 9.0, 1
1.0, 5.0, 37.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 1.0, 0.2, 7.4, 1
1.0, 7.0, 47.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 1.0, 0.0, 7.0, 4.0, 0.571, 6.714, 1
1.0, 5.0, 38.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.6, 1
1.0, 9.0, 69.0, 0.0, 6.0, 0.0, 0.0, 2.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 9.0, 6.0, 0.667, 7.667, 1
1.0, 8.0, 59.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 5.0, 0.625, 7.375, 1
1.0, 4.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 4.75, 1
1.0, 8.0, 65.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 9.0, 1.125, 8.125, 1
1.0, 7.0, 50.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 5.0, 0.714, 7.143, 1
1.0, 4.0, 36.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 9.0, 1
1.0, 8.0, 57.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 8.0, 6.0, 0.75, 7.125, 1
1.0, 8.0, 61.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 1.0, 8.0, 4.0, 0.5, 7.625, 1
1.0, 5.0, 26.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.2, 5.2, 1
1.0, 8.0, 59.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 7.0, 0.875, 7.375, 1
1.0, 10.0, 78.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0, 0.0, 0.0, 1.0, 10.0, 8.0, 0.8, 7.8, 1
1.0, 5.0, 39.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 5.0, 5.0, 1.0, 7.8, 1
1.0, 5.0, 33.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 2.0, 0.4, 6.6, 1
1.0, 9.0, 61.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 5.0, 0.556, 6.778, 1
1.0, 6.0, 32.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 2.0, 0.333, 5.333, 1
1.0, 9.0, 58.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 9.0, 7.0, 0.778, 6.444, 1
1.0, 5.0, 41.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 4.0, 0.8, 8.2, 1
1.0, 5.0, 34.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 6.8, 1
1.0, 9.0, 78.0, 0.0, 8.0, 0.0, 0.0, 1.0, 1.0, 10.0, 0.0, 0.0, 0.0, 0.0, 9.0, 8.0, 0.889, 8.667, 1
1.0, 4.0, 27.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.5, 6.75, 1
1.0, 5.0, 35.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 5.0, 4.0, 0.8, 7.0, 1
1.0, 5.0, 45.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 0.0, 5.0, 2.0, 0.4, 9.0, 1
1.0, 9.0, 64.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 9.0, 0.0, 0.0, 1.0, 0.0, 9.0, 3.0, 0.333, 7.111, 1
1.0, 9.0, 57.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 4.0, 0.444, 6.333, 1
1.0, 10.0, 70.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 10.0, 6.0, 0.6, 7.0, 1
1.0, 3.0, 22.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 2.0, 3.0, 2.0, 0.667, 7.333, 1
1.0, 9.0, 74.0, 0.0, 7.0, 1.0, 3.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 7.0, 0.778, 8.222, 1
1.0, 4.0, 34.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 5.0, 1.25, 8.5, 1
1.0, 4.0, 38.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 9.5, 1
1.0, 9.0, 75.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 5.0, 0.556, 8.333, 1
1.0, 8.0, 56.0, 0.0, 3.0, 1.0, 3.0, 0.0, 1.0, 9.0, 1.0, 0.0, 0.0, 0.0, 8.0, 3.0, 0.375, 7.0, 1
1.0, 6.0, 50.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 0.667, 8.333, 1
1.0, 9.0, 63.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 6.0, 0.667, 7.0, 1
1.0, 5.0, 50.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 5.0, 5.0, 1.0, 10.0, 1
1.0, 6.0, 45.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 0.667, 7.5, 1
1.0, 7.0, 57.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 0.0, 0.0, 7.0, 8.0, 1.143, 8.143, 1
1.0, 7.0, 61.0, 0.0, 4.0, 1.0, 3.0, 0.0, 1.0, 7.0, 0.0, 0.0, 0.0, 1.0, 7.0, 4.0, 0.571, 8.714, 1
1.0, 13.0, 86.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 1.0, 0.0, 13.0, 11.0, 0.846, 6.615, 1
2.0, 5.0, 40.0, 0.0, 2.0, 1.0, 3.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 1.0, 2.5, 1.0, 0.4, 8.0, 1
1.0, 5.0, 29.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.4, 5.8, 1
1.0, 5.0, 34.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 6.8, 1
1.0, 7.0, 48.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 1.0, 7.0, 2.0, 0.286, 6.857, 1
1.0, 2.0, 21.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 3.0, 1.5, 10.5, 1
1.0, 9.0, 48.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 2.0, 1.0, 9.0, 2.0, 0.222, 5.333, 1
1.0, 5.0, 37.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 1.0, 0.0, 5.0, 4.0, 0.8, 7.4, 1
1.0, 5.0, 42.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 5.0, 5.0, 1.0, 8.4, 1
1.0, 9.0, 63.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 9.0, 7.0, 0.778, 7.0, 1
1.0, 12.0, 84.0, 0.0, 7.0, 0.0, 0.0, 2.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 12.0, 7.0, 0.583, 7.0, 1
1.0, 5.0, 36.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.2, 1
1.0, 4.0, 31.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.5, 7.75, 1
1.0, 3.0, 27.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 1.0, 0.333, 9.0, 1
1.0, 8.0, 57.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 8.0, 6.0, 0.75, 7.125, 1
1.0, 11.0, 72.0, 0.0, 4.0, 1.0, 3.0, 0.0, 0.0, 10.0, 0.0, 0.0, 1.0, 2.0, 11.0, 4.0, 0.364, 6.545, 1
1.0, 9.0, 72.0, 0.0, 9.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 1.0, 8.0, 1
1.0, 7.0, 45.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 1.0, 7.0, 1.0, 0.143, 6.429, 1
1.0, 4.0, 25.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 6.25, 1
1.0, 13.0, 83.0, 0.0, 8.0, 0.0, 0.0, 1.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 13.0, 8.0, 0.615, 6.385, 1
1.0, 10.0, 83.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 11.0, 1.0, 0.0, 1.0, 0.0, 10.0, 9.0, 0.9, 8.3, 1
1.0, 11.0, 82.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 2.0, 11.0, 7.0, 0.636, 7.455, 1
1.0, 4.0, 35.0, 0.0, 5.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 5.0, 1.25, 8.75, 1
1.0, 8.0, 74.0, 0.0, 10.0, 1.0, 3.0, 0.0, 1.0, 8.0, 0.0, 0.0, 0.0, 1.0, 8.0, 10.0, 1.25, 9.25, 1
1.0, 10.0, 74.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 9.0, 0.9, 7.4, 1
1.0, 4.0, 29.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 1.0, 7.25, 1
1.0, 6.0, 45.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 4.0, 0.667, 7.5, 1
1.0, 7.0, 49.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 1.0, 1.0, 7.0, 3.0, 0.429, 7.0, 1
1.0, 7.0, 62.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 4.0, 0.571, 8.857, 1
1.0, 6.0, 41.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 1.0, 6.0, 4.0, 0.667, 6.833, 1
1.0, 8.0, 64.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 1.0, 1.0, 8.0, 2.0, 0.25, 8.0, 1
1.0, 5.0, 34.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 6.8, 1
1.0, 4.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 6.75, 1
1.0, 6.0, 46.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 4.0, 6.0, 1.0, 0.167, 7.667, 1
1.0, 6.0, 47.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 1.0, 0.167, 7.833, 1
1.0, 6.0, 47.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 6.0, 6.0, 1.0, 7.833, 1
1.0, 11.0, 72.0, 0.0, 7.0, 0.0, 0.0, 1.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 0.636, 6.545, 1
1.0, 3.0, 20.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 6.667, 1
1.0, 3.0, 26.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 8.667, 1
1.0, 6.0, 41.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.667, 6.833, 1
1.0, 10.0, 76.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 10.0, 0.0, 0.0, 0.0, 3.0, 10.0, 8.0, 0.8, 7.6, 1
1.0, 2.0, 15.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.5, 7.5, 1
1.0, 5.0, 35.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 7.0, 1
1.0, 3.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 7.0, 1
1.0, 8.0, 51.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 0.5, 6.375, 1
1.0, 5.0, 37.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.4, 1
1.0, 3.0, 30.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.333, 10.0, 1
1.0, 7.0, 66.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 6.0, 0.857, 9.429, 1
1.0, 8.0, 59.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 6.0, 0.75, 7.375, 1
1.0, 4.0, 28.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.5, 7.0, 1
1.0, 6.0, 48.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 1.0, 8.0, 1
1.0, 3.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 5.333, 1
1.0, 6.0, 36.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.667, 6.0, 1
1.0, 7.0, 60.0, 0.0, 6.0, 0.0, 0.0, 1.0, 0.0, 7.0, 0.0, 0.0, 0.0, 2.0, 7.0, 6.0, 0.857, 8.571, 1
1.0, 8.0, 49.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 1.0, 0.125, 6.125, 1
1.0, 10.0, 58.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 3.0, 0.3, 5.8, 1
1.0, 5.0, 45.0, 0.0, 4.0, 0.0, 0.0, 0.0, 1.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 9.0, 1
1.0, 4.0, 26.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 2.0, 0.5, 6.5, 1
1.0, 14.0, 106.0, 0.0, 9.0, 0.0, 0.0, 1.0, 2.0, 15.0, 0.0, 0.0, 0.0, 0.0, 14.0, 9.0, 0.643, 7.571, 1
2.0, 8.0, 54.0, 0.0, 1.0, 1.0, 3.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.5, 0.125, 6.75, 1
1.0, 5.0, 44.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 5.0, 1.0, 8.8, 1
1.0, 6.0, 37.0, 0.0, 0.0, 1.0, 3.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 6.167, 1
1.0, 8.0, 47.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 8.0, 4.0, 0.5, 5.875, 1
1.0, 6.0, 43.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 4.0, 0.667, 7.167, 1
1.0, 5.0, 43.0, 0.0, 3.0, 1.0, 3.0, 0.0, 0.0, 5.0, 0.0, 0.0, 1.0, 1.0, 5.0, 3.0, 0.6, 8.6, 1
1.0, 6.0, 46.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 6.0, 1.0, 7.667, 1
1.0, 5.0, 37.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0, 5.0, 4.0, 0.8, 7.4, 1
1.0, 13.0, 99.0, 0.0, 7.0, 0.0, 0.0, 2.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.538, 7.615, 1
1.0, 7.0, 45.0, 0.0, 6.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 6.0, 0.857, 6.429, 1
1.0, 5.0, 32.0, 0.0, 3.0, 0.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 5.0, 3.0, 0.6, 6.4, 1
1.0, 3.0, 35.0, 0.0, 3.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 3.0, 1.0, 11.667, 1
1.0, 10.0, 89.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 10.0, 1.0, 0.0, 1.0, 2.0, 10.0, 7.0, 0.7, 8.9, 1
1.0, 3.0, 25.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 0.667, 8.333, 1
1.0, 8.0, 55.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 1.0, 8.0, 5.0, 0.625, 6.875, 1
1.0, 3.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 5.0, 1
